quantity,unitMax,sendToAdministrator,price,totalPrice,date,optionUnit,unit,customer,unitIndividual,pricePerUnit,idProductList,productName,dateRegister
4,,True,1,20.0,2024-05-06,"['UNIDAD', 'CAJA']",0,,48,5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-05-06 17:48:43.707000+00:00
6,,True,43,4.5,2024-08-01,"['UNIDAD', 'SACO', '']",0,,60,0.75,8h1DyrHvQUnufArnEtcA,DETERGENTE GO FRESH,2024-08-01 17:52:37.949000+00:00
2,200,True,36,3.8,2024-07-13,"['UNIDAD', 'PAQUETE', 'CAJA']",0,,10,1.9,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-07-13 16:34:14.279000+00:00
3,,True,112,5.5,2024-09-03,"['CAJITA', 'CAJON ( 60 cajitas)', '']",0,,60,1.8333333333333333,YAyG585nLwF3Kpm6l9Zo,ESPIRAL GALLITO,2024-09-03 16:43:13.112000+00:00
1,,True,7,6.0,2024-07-02,"['MEDIO KILO', 'KILO', '']",1,,1,6,pwyFoBWF8kq9sh26sw0U,GELATINA A GRANEL,2024-07-02 15:08:15.504000+00:00
1,200,True,57,2.9,2024-09-09,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.9,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-09-09 17:16:12.081000+00:00
6,,True,86,11.5,2024-04-09,"['UNIDAD', 'CAJA', '']",0,,48,1.9166666666666667,AxHxRF2fVLiJF5NbNHQn,TINAPON LIDEMAR,2024-04-09 17:37:20.321000+00:00
6,,True,1,17.0,2023-11-13,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2023-11-13 17:35:44.337000+00:00
3,,True,6.5,3.0,2024-10-29,"['UNIDAD', 'DOCENA', '']",0,,12,1,WA914WROSma8R0v4boBq,CEPILLO,2024-10-29 17:18:26.038000+00:00
1,,True,1,2.5,2024-07-01,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-07-01 16:42:27.563000+00:00
1,,True,1,110.0,2024-06-02,"['UNIDAD', 'CAJA']",1,,12,110,VQmP84spSQmk0DFoj6xq,VINO BAILETI,2024-06-02 14:43:21.157000+00:00
6,,True,84,10.5,2024-10-09,"['UNIDAD', 'CAJA', '']",0,,48,1.75,3Y9kjSDVNHTf77GR2ZXe,TINAPON DELIMAR,2024-10-09 16:24:43.200000+00:00
1,,True,7,3.5,2024-04-20,"['MEDIO KILO', 'KILO', '']",0,,1,3.5,X8NobGyQL9MjG2nddPgw,GELATINA A GRANEL,2024-04-20 17:01:09.923000+00:00
6,,True,1,13.0,2023-12-29,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2023-12-29 16:35:19.812000+00:00
5,,True,1,9.3,2024-01-17,"['PAQUETE', 'CAJA']",0,,20,1.86,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-01-17 16:55:05.047000+00:00
3,,True,5,14.7,2024-09-24,"['UNIDAD', 'CAJA']",0,,12,4.8999999999999995,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-09-24 16:55:53.643000+00:00
2,,True,1,236.0,2024-10-11,"['UNIDAD', 'CAJA']",1,,48,118,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-10-11 16:41:09.575000+00:00
1,200,True,36,36.0,2024-10-17,"['UNIDAD', 'PAQUETE', 'CAJA']",2,,10,36,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-10-17 16:13:41.142000+00:00
3,,True,1,14.0,2024-06-08,"['UNIDAD', 'PAQUETE']",0,,12,4.666666666666667,MUUYXc8uk9o6S1lYiAz9,ACEITE PALMEROLA CON TAPA 900 ML,2024-06-08 16:58:00.845000+00:00
6,,True,1,28.5,2024-08-02,"['UNIDAD', 'CAJA']",0,,48,4.75,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-08-02 17:37:28.008000+00:00
1,,True,1,68.0,2024-06-16,"['UNIDAD', 'CAJA']",1,,12,68,wk3W7NOHnFSFrO4pNDBg,VINO SUREÑO BORGOÑA,2024-06-16 14:16:38.111000+00:00
3,,True,1,6.5,2024-01-11,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2024-01-11 17:33:30.223000+00:00
4,,True,1,10.0,2024-05-21,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-05-21 17:45:26.502000+00:00
6,,True,1,28.0,2024-07-08,"['UNIDAD', 'PAQUETE']",0,,12,4.666666666666667,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA 1 LT,2024-07-08 15:41:33.237000+00:00
2,,True,1,5.0,2024-11-07,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-11-07 15:55:52.753000+00:00
6,,True,1,16.7,2024-11-22,"['UNIDAD', 'CAJA']",0,,48,2.783333333333333,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-11-22 17:30:33.271000+00:00
6,,True,1,16.5,2024-04-01,"['UNIDAD', 'CAJA']",0,,48,2.75,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-04-01 17:33:01.914000+00:00
5,,True,1,595.0,2024-08-19,"['UNIDAD', 'CAJA']",1,,48,119,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-08-19 17:44:07.907000+00:00
1,,True,32,32.0,2024-03-15,"['UNIDAD', 'CAJA', '']",1,,24,32,7AFu3sTplsI9rGy1CQXs,ACEITE TONDERO SACHET 170 ML (CAJA),2024-03-15 17:06:17.163000+00:00
3,,True,1,8.5,2024-05-15,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-05-15 17:28:30.098000+00:00
6,,True,1,21.0,2024-04-30,"['UNIDAD', 'CAJA']",0,,48,3.5,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-04-30 16:04:20.152000+00:00
3,,True,1,13.5,2024-01-13,"['UNIDAD', 'CAJA']",0,,48,4.5,RaMxBDOUoqQXtonfa5P4,TROZO DE ATUN  FANNY EN ACEITE VEGETAL,2024-01-13 16:58:52.516000+00:00
1,100,True,6,5.5,2024-06-30,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5.5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-06-30 16:52:00.465000+00:00
6,,True,1,24.0,2024-04-15,"['UNIDAD', 'CAJA']",0,,24,4,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-04-15 16:55:40.874000+00:00
1,,True,1,2.0,2024-09-04,"['UNIDAD', 'CAJA']",0,,12,2,iC2Zoyizbl2WaNYrD5KX,LEJIA QMASTER 1 LT,2024-09-04 17:00:47.150000+00:00
4,,True,1,10.0,2024-07-16,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-07-16 15:34:14.338000+00:00
1,100,True,6,5.5,2024-05-05,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5.5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-05-05 16:24:23.917000+00:00
1,,True,1,2.5,2024-04-13,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-04-13 17:57:12.162000+00:00
4,,True,1,10.0,2024-07-23,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-07-23 16:50:52.863000+00:00
1,200,True,36,36.0,2024-11-07,"['UNIDAD', 'PAQUETE', 'CAJA']",2,,10,36,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-11-07 15:56:06.464000+00:00
1,,True,0,15.0,2023-10-28,"['UNIDAD', 'CAJA']",0,,12,15,EKIGadGXwC3TTJi2Yy02,VINO BORGOÑA  UVAS DE ICA 1 LT,2023-10-28 17:02:54.374000+00:00
6,,True,1,27.3,2024-10-28,"['UNIDAD', 'CAJA']",0,,48,4.55,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-10-28 16:59:12.041000+00:00
2,,True,1,10.0,2023-11-20,"['UNIDAD', 'CAJA']",0,,12,5,0WYmSuNeiUOU1ibJjNnF,LAVAVAJILLA ÑAPANCHA 900 GR,2023-11-20 16:51:15.809000+00:00
12,,True,6.5,6.9,2024-09-17,"['UNIDAD', 'DOCENA', '']",0,,12,0.5750000000000001,WA914WROSma8R0v4boBq,CEPILLO,2024-09-17 16:15:46.891000+00:00
12,,True,1,36.0,2024-10-18,"['UNIDAD', 'CAJA']",0,,48,3,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-10-18 17:32:41.192000+00:00
3,,True,5,16.0,2024-11-05,"['UNIDAD', 'PAQUETE']",0,,12,5.333333333333333,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-11-05 17:28:50.527000+00:00
5,200,True,36,9.0,2024-11-26,"['UNIDAD', 'PAQUETE', 'CAJA']",1,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-11-26 15:56:04.130000+00:00
3,,True,1,14.5,2024-11-05,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,iUF72hMAXERo8T34yN5o,FILETE DE ATUN PRIMOR EN ACEITE VEGETAL,2024-11-05 16:40:13.636000+00:00
12,,True,1,57.0,2024-04-11,"['UNIDAD', 'CAJA']",0,,48,4.75,iEEzYPHeYsvsb23Leqzs,TROZO DE ATUN  PRIMOR EN ACEITE VEGETAL,2024-04-11 17:15:22.567000+00:00
4,,True,1,10.0,2024-08-17,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-08-17 19:34:22.117000+00:00
6,,True,43,4.5,2024-06-29,"['UNIDAD', 'SACO', '']",0,,60,0.75,8h1DyrHvQUnufArnEtcA,DETERGENTE GO FRESH,2024-06-29 17:31:10.529000+00:00
1,,True,5,5.0,2024-11-27,"['UNIDAD', 'CAJA']",0,,12,5,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-11-27 18:05:01.972000+00:00
1,100,True,6,5.5,2024-07-22,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5.5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-07-22 18:02:53.354000+00:00
1,,True,1,135.0,2024-06-04,"['UNIDAD', 'CAJA']",1,,48,135,ag3s0xbfQDzxahjtJuWR,FILETE DE CABALLA P-RUVIAN MAR EN ACEITE VEGETAL,2024-06-04 17:06:55.701000+00:00
1,,True,0,60.0,2023-10-21,"['PAQUETE', 'SACO']",0,,10,60,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2023-10-21 17:35:29.908000+00:00
4,,True,1,10.0,2024-08-08,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-08-08 15:54:17.989000+00:00
6,,True,1,16.5,2024-05-05,"['UNIDAD', 'CAJA']",0,,48,2.75,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-05-05 18:31:25.748000+00:00
1,,True,5,57.0,2024-10-01,"['UNIDAD', 'PAQUETE']",1,,12,57,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-10-01 15:48:44.508000+00:00
1,,True,32,32.0,2024-10-26,"['UNIDAD', 'CAJA', '']",1,,24,32,7AFu3sTplsI9rGy1CQXs,ACEITE TONDERO SACHET 170 ML (CAJA),2024-10-26 16:01:51.774000+00:00
1,,True,1,5.0,2023-12-04,"['BOLSA', 'SACO']",0,,16,5,hTWa6q6lYYzX25Rg10lw,LEJIA SHIROI (4PAQUETES POR SACO)(1 PAQUETE TIENE 4 BOLSAS),2023-12-04 16:57:15.004000+00:00
12,,True,7.3,6.9,2024-09-10,"['UNIDAD', 'DOCENA', '']",0,,12,0.5750000000000001,tJoEUHS0lfJzZUJ5Xb4f,ESPONJA AMARILLA/ VERDE ( set de 2 unid),2024-09-10 16:21:11.842000+00:00
12,,True,10,9.5,2024-08-31,"['UNIDAD', 'DOCENA', '']",0,,12,0.7916666666666666,Efo2k5F7zLHOPzN3w6Kh,ENJUAGE DOWNY,2024-08-31 17:14:59.869000+00:00
1,,True,1,104.0,2023-12-12,"['UNIDAD', 'CAJA']",1,,48,104,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2023-12-12 17:43:47.349000+00:00
2,,True,1,10.0,2024-03-17,"['UNIDAD', 'CAJA']",0,,12,5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2024-03-17 16:40:22.455000+00:00
1,,True,1,2.5,2024-04-03,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-04-03 13:18:16.300000+00:00
12,,True,0,30.0,2023-10-30,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2023-10-30 17:34:29.400000+00:00
1,200,True,57,59.8,2024-06-20,"['UNIDAD', 'PAQUETE', 'SACO']",1,,20,59.8,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-06-20 17:15:05.851000+00:00
3,,True,1,13.0,2024-10-25,"['UNIDAD', 'CAJA']",0,,48,4.333333333333333,7bvoqzfprr7RybZXSK40,TROZO DE ATUN  FANNY EN ACEITE VEGETAL,2024-10-25 16:52:55.351000+00:00
12,100,True,2.9,6.0,2024-08-21,"['UNIDAD', 'SET', 'PLANCHA']",0,,5,0.5,gofqkzRsFOS2aaDTEIzD,ESPONJA LAVAPLATOS ( set de 5 unidades),2024-08-21 15:59:59.311000+00:00
4,,True,1,10.0,2024-07-18,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-07-18 16:54:31.959000+00:00
5,,True,3.5,3.5,2024-07-18,"['UNIDAD', 'PAQUETE']",0,,5,0.7,RBYL2KKyzXLpnBuAbtFP,AFEITADOR,2024-07-18 17:35:47.808000+00:00
12,,True,9.9,9.9,2024-12-03,"['UNIDAD', 'CAJA', '']",0,,40,0.8250000000000001,kCjnFFljFpiR0JkEISrG,JABON ROPA CHICO 115 GR,2024-12-03 18:02:06.522000+00:00
1,,True,80,80.0,2024-07-02,"['UNIDAD', 'CAJA']",1,,48,80,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-07-02 16:56:47.113000+00:00
2,,True,1.4,2.4,2024-11-17,"['UNIDAD', 'PAQUETE']",0,,12,1.2,FGmUjy3losJY6EEF6Hkc,CUZCO REAL CHOCOLATE TAZA,2024-11-17 16:03:16.452000+00:00
12,,True,1,30.0,2024-03-04,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-03-04 17:14:42.589000+00:00
3,,True,1,10.0,2024-10-02,"['UNIDAD', 'CAJA']",0,,48,3.3333333333333335,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-10-02 17:11:02.206000+00:00
3,,True,3,8.0,2024-05-03,"['UNIDAD', 'CAJA', '']",0,,12,2.6666666666666665,jjX0CNHxc5widmUZR59d,ACEITE PURA SELVA 1/2 LITRO,2024-05-03 16:38:41.418000+00:00
2,,True,1,10.0,2024-02-28,"['UNIDAD', 'CAJA']",0,,12,5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2024-02-28 18:10:06.974000+00:00
4,,True,1,10.0,2024-05-15,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-05-15 17:25:49.561000+00:00
12,,True,0,23.0,2023-10-24,"['UNIDAD', 'CAJA']",0,,48,1.9166666666666667,RoDirWKFuXpfhSUdyHCR,TINAPON P-RUVIAN MAR EN SALSA DE TOMATE,2023-10-24 17:26:13.292000+00:00
4,,True,1,10.0,2024-08-11,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-08-11 19:12:23.295000+00:00
12,,True,26,13.0,2024-10-17,"['UNIDAD', 'CAJA']",0,,24,1.0833333333333333,dhd9JHBMgMwValLqmyey,LAVAVAJILLA QMASTER 180 GR,2024-10-17 16:23:03.319000+00:00
5,200,True,36,9.0,2024-09-18,"['UNIDAD', 'PAQUETE', 'CAJA']",1,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-09-18 16:53:28.733000+00:00
3,200,True,57,5.7,2024-03-01,"['UNIDAD', 'PAQUETE', 'SACO']",1,,20,1.9000000000000001,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-03-01 17:40:59.037000+00:00
3,,True,1,14.5,2024-10-23,"['UNIDAD', 'CAJA']",0,,48,4.833333333333333,iUF72hMAXERo8T34yN5o,FILETE DE ATUN PRIMOR EN ACEITE VEGETAL,2024-10-23 17:11:46.823000+00:00
6,,True,85,10.5,2024-04-13,"['UNIDAD', 'CAJA', '']",0,,48,1.75,yDCycnbVVmZHIgmUXu57,TINAPON HATUN,2024-04-13 17:28:45.559000+00:00
6,,True,1,11.4,2024-03-01,"['PAQUETE', 'CAJA']",0,,20,1.9000000000000001,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-03-01 17:43:05.502000+00:00
1,,True,1,37.0,2024-02-14,"['PAQUETE', 'CAJA']",1,,20,37,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-02-17 21:35:01.361000+00:00
4,,True,1,10.0,2024-01-22,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-01-22 16:54:45.489000+00:00
3,,True,0,15.0,2023-10-23,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2023-10-23 17:28:57.922000+00:00
12,,True,0,23.0,2023-11-11,"['UNIDAD', 'CAJA']",0,,48,1.9166666666666667,uXWDUwhTKjYeCCSm2WrN,GRATED DE SARDINA PREMIUM LYDEMAR EN ACEITE VEGETAL,2023-11-11 16:22:19.351000+00:00
2,200,True,57,6.0,2024-09-22,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,3,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-09-22 15:42:41.424000+00:00
1,,True,1,132.0,2024-04-16,"['UNIDAD', 'CAJA']",1,,48,132,ag3s0xbfQDzxahjtJuWR,FILETE DE CABALLA P-RUVIAN MAR EN ACEITE VEGETAL,2024-04-16 17:45:37.230000+00:00
6,,True,1,15.0,2024-09-15,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-09-15 16:15:34.190000+00:00
1,,True,104,2.0,2024-03-09,"['UNIDAD', 'CAJA']",0,,48,2,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-03-09 17:18:32.117000+00:00
6,,True,1,17.0,2024-06-17,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,NBx9WlaN97X3wCsGjBTu,FILETE DE CABALLA P-RUVIAN MAR EN ACEITE VEGETAL,2024-06-17 17:15:50.426000+00:00
1,,True,0,6.0,2023-10-21,"['UNIDAD', 'PAQUETE']",0,,12,6,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2023-10-21 17:24:40.298000+00:00
1,,True,1,2.5,2024-10-02,"['UNIDAD', 'CAJA']",0,,48,2.5,JHyqlFNPrlXoR2CzXWR4,FILETE DE CABALLA ROSAIMAR EN ACEITE VEGETAL,2024-10-02 17:15:52.021000+00:00
4,,True,1,10.0,2024-05-05,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-05-05 16:55:05.618000+00:00
24,,True,80,38.5,2024-10-28,"['UNIDAD', 'CAJA']",0,,48,1.6041666666666667,ao7sEBN2Q9mBeKu2YffG,GRATED DE SARDINAS LYDEMAR EN AGUA Y SAL (ROJO),2024-10-28 17:16:06.826000+00:00
1,,True,0,5.0,2023-11-09,"['BOLSA', 'SACO']",0,,16,5,hTWa6q6lYYzX25Rg10lw,LEJIA SHIROI (4PAQUETES POR SACO)(1 PAQUETE TIENE 4 BOLSAS),2023-11-09 16:09:12.985000+00:00
12,,True,1,23.0,2023-12-19,"['UNIDAD', 'CAJA']",0,,48,1.9166666666666667,RoDirWKFuXpfhSUdyHCR,TINAPON P-RUVIAN MAR EN SALSA DE TOMATE,2023-12-19 17:25:57.075000+00:00
1,,True,1,5.0,2024-03-22,"['BOLSA', 'SACO']",0,,16,5,hTWa6q6lYYzX25Rg10lw,LEJIA SHIROI (4PAQUETES POR SACO)(1 PAQUETE TIENE 4 BOLSAS),2024-03-22 16:39:18.139000+00:00
12,,True,10,9.5,2024-09-09,"['UNIDAD', 'DOCENA', '']",0,,12,0.7916666666666666,Efo2k5F7zLHOPzN3w6Kh,ENJUAGE DOWNY,2024-09-09 17:06:04.839000+00:00
4,,True,1,10.0,2024-11-17,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-17 15:37:42.732000+00:00
2,,True,1,5.0,2024-07-06,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-07-06 16:14:27.909000+00:00
1,,True,1,69.0,2024-01-18,"['UNIDAD', 'CAJA']",1,,12,69,AWlSWazgq449QNdvPAu0,VINO SUREÑO BORGOÑA,2024-01-18 17:40:47.999000+00:00
2,,True,1,5.5,2024-10-23,"['UNIDAD', 'CAJA']",0,1 Pruvian,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-10-23 16:17:40.380000+00:00
3,,True,1,22.5,2024-11-23,"['UNIDAD', 'CAJA']",0,,24,7.5,LJ8XpkoXAtkWoy8Txtqy,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-11-23 15:28:27.434000+00:00
3,,True,1,13.5,2024-06-22,"['UNIDAD', 'CAJA']",0,,48,4.5,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-06-22 16:40:18.231000+00:00
1,,True,69,8.0,2024-06-28,"['UNIDAD', 'CAJA', '']",0,,12,8,6ZSurcnRNsTDUHitMJP9,VINO SANTA ROSA,2024-06-28 13:24:40.477000+00:00
1,,True,1,130.0,2024-04-18,"['UNIDAD', 'CAJA']",1,,48,130,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-04-18 17:11:48.573000+00:00
1,,True,1,5.0,2023-11-20,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2023-11-20 16:51:36.615000+00:00
1,,True,26,1.2,2024-10-04,"['UNIDAD', 'CAJA']",0,,24,1.2,dhd9JHBMgMwValLqmyey,LAVAVAJILLA QMASTER 180 GR,2024-10-04 15:07:46.032000+00:00
1,,True,4,3.0,2024-05-07,"['UNIDAD', 'PAQUETE']",0,,12,3,UHyl9QdDpnGfoUx7vVzC,ACEITE PALMEROLA  1/2 LITRO,2024-05-07 17:10:50.742000+00:00
6,,True,1,15.0,2024-08-27,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-08-27 16:25:21.690000+00:00
1,,True,84,3.5,2024-09-20,"['UNIDAD', 'CAJA']",0,,24,3.5,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-09-20 16:24:14.724000+00:00
1,,True,1,120.0,2024-11-25,"['UNIDAD', 'CAJA']",1,,48,120,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-25 16:34:01.761000+00:00
2,,True,1,10.0,2024-05-28,"['UNIDAD', 'PAQUETE']",0,,12,5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-05-28 17:10:47.255000+00:00
1,,True,39,36.0,2024-08-10,"['UNIDAD', 'SACO', '']",1,,60,36,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-08-10 17:32:06.152000+00:00
3,,True,1,10.0,2024-10-21,"['UNIDAD', 'CAJA']",0,,48,3.3333333333333335,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-10-21 17:01:33.413000+00:00
3,,True,1,8.5,2024-06-19,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-06-19 16:45:15.906000+00:00
6,,True,1,11.0,2024-11-12,"['UNIDAD', 'CAJA']",0,,48,1.8333333333333333,BiGTmTNJSkqeeEtYJaFU,TINAPON P-RUVIAN MAR EN SALSA DE TOMATE,2024-11-12 16:43:12.002000+00:00
4,,True,1,10.0,2024-04-19,"['UNIDAD', 'CAJA']",0,,48,2.5,7vIFOFhUFI8BuzsqJbmM,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-04-19 16:56:19.846000+00:00
1,,True,1,60.0,2024-03-15,"['UNIDAD', 'PAQUETE']",1,,12,60,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-03-15 17:24:56.402000+00:00
